id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,event finality,86,36,9,45,271,ship,baseline,monotonic-signal,raise-signal
m002,g002,nonce pressure,104,16,9,84,306,ship,edge,drag-penalty,drop-slack
m003,g003,settlement risk,33,25,18,89,169,watch,recovery,confidence-floor,raise-drag
m004,g004,proof depth,45,26,34,59,133,watch,negative,lane-boundary,lower-confidence
m005,g005,event finality,108,64,26,25,317,ship,baseline,monotonic-signal,raise-signal
m006,g006,nonce pressure,85,5,24,49,181,watch,edge,drag-penalty,drop-slack
m007,g007,settlement risk,38,29,52,23,53,hold,recovery,confidence-floor,raise-drag
m008,g008,proof depth,106,73,36,44,330,ship,negative,lane-boundary,lower-confidence
m009,g009,event finality,108,63,12,36,354,ship,baseline,monotonic-signal,raise-signal
m010,g010,nonce pressure,99,49,44,30,238,ship,edge,drag-penalty,drop-slack
m011,g011,settlement risk,103,26,26,31,237,ship,recovery,confidence-floor,raise-drag
m012,g012,proof depth,64,12,29,66,160,watch,negative,lane-boundary,lower-confidence
m013,g013,event finality,57,77,35,65,263,ship,baseline,monotonic-signal,raise-signal
m014,g014,nonce pressure,44,31,40,62,132,watch,edge,drag-penalty,drop-slack
m015,g015,settlement risk,45,62,30,22,176,watch,recovery,confidence-floor,raise-drag
m016,g016,proof depth,93,40,37,37,229,ship,negative,lane-boundary,lower-confidence
m017,g017,event finality,86,31,25,25,209,ship,baseline,monotonic-signal,raise-signal
m018,g018,nonce pressure,72,18,41,103,201,watch,edge,drag-penalty,drop-slack
m019,g019,settlement risk,73,66,37,61,265,ship,recovery,confidence-floor,raise-drag
m020,g020,proof depth,33,52,26,31,149,watch,negative,lane-boundary,lower-confidence
m021,g021,event finality,70,47,25,83,267,ship,baseline,monotonic-signal,raise-signal
m022,g022,nonce pressure,34,36,5,88,218,ship,edge,drag-penalty,drop-slack
m023,g023,settlement risk,68,50,46,71,215,ship,recovery,confidence-floor,raise-drag
m024,g024,proof depth,45,19,36,11,67,hold,negative,lane-boundary,lower-confidence
m025,g025,event finality,90,67,36,48,290,ship,baseline,monotonic-signal,raise-signal
m026,g026,nonce pressure,102,21,38,22,192,watch,edge,drag-penalty,drop-slack
m027,g027,settlement risk,116,17,26,56,270,ship,recovery,confidence-floor,raise-drag
m028,g028,proof depth,83,47,11,22,260,ship,negative,lane-boundary,lower-confidence
m029,g029,event finality,123,65,9,29,387,ship,baseline,monotonic-signal,raise-signal
m030,g030,nonce pressure,45,30,30,30,120,watch,edge,drag-penalty,drop-slack
m031,g031,settlement risk,58,32,28,78,202,watch,recovery,confidence-floor,raise-drag
m032,g032,proof depth,30,30,39,51,93,hold,negative,lane-boundary,lower-confidence
m033,g033,event finality,66,31,29,61,197,watch,baseline,monotonic-signal,raise-signal
m034,g034,nonce pressure,74,58,4,21,277,ship,edge,drag-penalty,drop-slack
m035,g035,settlement risk,86,21,21,49,221,ship,recovery,confidence-floor,raise-drag
m036,g036,proof depth,52,34,20,11,143,watch,negative,lane-boundary,lower-confidence
m037,g037,event finality,47,8,25,102,162,watch,baseline,monotonic-signal,raise-signal
m038,g038,nonce pressure,79,57,8,60,316,ship,edge,drag-penalty,drop-slack
m039,g039,settlement risk,59,65,29,43,233,ship,recovery,confidence-floor,raise-drag
m040,g040,proof depth,52,31,10,69,215,ship,negative,lane-boundary,lower-confidence
m041,g041,event finality,61,17,26,87,191,watch,baseline,monotonic-signal,raise-signal
m042,g042,nonce pressure,56,1,15,70,154,watch,edge,drag-penalty,drop-slack
m043,g043,settlement risk,105,47,18,23,291,ship,recovery,confidence-floor,raise-drag
m044,g044,proof depth,89,67,10,34,326,ship,negative,lane-boundary,lower-confidence
m045,g045,event finality,94,45,32,21,235,ship,baseline,monotonic-signal,raise-signal
m046,g046,nonce pressure,86,25,24,55,229,ship,edge,drag-penalty,drop-slack
m047,g047,settlement risk,46,34,28,34,138,watch,recovery,confidence-floor,raise-drag
m048,g048,proof depth,30,71,21,15,175,watch,negative,lane-boundary,lower-confidence
m049,g049,event finality,122,57,23,29,341,ship,baseline,monotonic-signal,raise-signal
m050,g050,nonce pressure,114,41,4,77,379,ship,edge,drag-penalty,drop-slack
m051,g051,settlement risk,74,52,45,63,225,ship,recovery,confidence-floor,raise-drag
m052,g052,proof depth,102,55,36,47,289,ship,negative,lane-boundary,lower-confidence
m053,g053,event finality,84,24,15,20,206,ship,baseline,monotonic-signal,raise-signal
m054,g054,nonce pressure,109,61,6,48,376,ship,edge,drag-penalty,drop-slack
m055,g055,settlement risk,86,37,31,23,207,ship,recovery,confidence-floor,raise-drag
m056,g056,proof depth,34,22,14,88,172,watch,negative,lane-boundary,lower-confidence
m057,g057,event finality,64,52,31,59,229,ship,baseline,monotonic-signal,raise-signal
m058,g058,nonce pressure,69,59,41,42,216,ship,edge,drag-penalty,drop-slack
m059,g059,settlement risk,36,46,12,81,221,ship,recovery,confidence-floor,raise-drag
m060,g060,proof depth,67,37,10,73,261,ship,negative,lane-boundary,lower-confidence
m061,g061,event finality,95,35,35,69,259,ship,baseline,monotonic-signal,raise-signal
m062,g062,nonce pressure,99,25,7,22,256,ship,edge,drag-penalty,drop-slack
m063,g063,settlement risk,71,74,44,46,248,ship,recovery,confidence-floor,raise-drag
m064,g064,proof depth,98,26,11,7,233,ship,negative,lane-boundary,lower-confidence
m065,g065,event finality,124,39,42,54,296,ship,baseline,monotonic-signal,raise-signal
m066,g066,nonce pressure,39,2,38,33,39,hold,edge,drag-penalty,drop-slack
m067,g067,settlement risk,93,73,44,27,271,ship,recovery,confidence-floor,raise-drag
m068,g068,proof depth,79,70,17,15,279,ship,negative,lane-boundary,lower-confidence
m069,g069,event finality,41,36,9,76,212,ship,baseline,monotonic-signal,raise-signal
m070,g070,nonce pressure,100,11,6,62,272,ship,edge,drag-penalty,drop-slack
m071,g071,settlement risk,93,17,13,59,253,ship,recovery,confidence-floor,raise-drag
m072,g072,proof depth,93,52,8,92,366,ship,negative,lane-boundary,lower-confidence
m073,g073,event finality,106,72,31,47,341,ship,baseline,monotonic-signal,raise-signal
m074,g074,nonce pressure,58,39,23,22,170,watch,edge,drag-penalty,drop-slack
m075,g075,settlement risk,42,41,28,100,210,ship,recovery,confidence-floor,raise-drag
m076,g076,proof depth,38,39,42,45,115,watch,negative,lane-boundary,lower-confidence
m077,g077,event finality,48,76,33,41,223,ship,baseline,monotonic-signal,raise-signal
m078,g078,nonce pressure,87,51,9,80,338,ship,edge,drag-penalty,drop-slack
m079,g079,settlement risk,71,57,48,85,245,ship,recovery,confidence-floor,raise-drag
m080,g080,proof depth,66,57,16,55,269,ship,negative,lane-boundary,lower-confidence
m081,g081,event finality,76,60,26,21,241,ship,baseline,monotonic-signal,raise-signal
m082,g082,nonce pressure,115,18,32,45,247,ship,edge,drag-penalty,drop-slack
m083,g083,settlement risk,55,77,44,105,281,ship,recovery,confidence-floor,raise-drag
m084,g084,proof depth,116,42,20,40,316,ship,negative,lane-boundary,lower-confidence
m085,g085,event finality,71,27,34,32,160,watch,baseline,monotonic-signal,raise-signal
m086,g086,nonce pressure,39,46,22,26,152,watch,edge,drag-penalty,drop-slack
m087,g087,settlement risk,75,75,45,27,237,ship,recovery,confidence-floor,raise-drag
m088,g088,proof depth,96,51,27,62,302,ship,negative,lane-boundary,lower-confidence
m089,g089,event finality,119,42,23,61,337,ship,baseline,monotonic-signal,raise-signal
m090,g090,nonce pressure,77,29,22,58,226,ship,edge,drag-penalty,drop-slack
m091,g091,settlement risk,108,41,51,104,300,ship,recovery,confidence-floor,raise-drag
m092,g092,proof depth,39,9,36,33,57,hold,negative,lane-boundary,lower-confidence
m093,g093,event finality,61,31,33,21,139,watch,baseline,monotonic-signal,raise-signal
m094,g094,nonce pressure,112,33,33,99,323,ship,edge,drag-penalty,drop-slack
m095,g095,settlement risk,51,18,42,57,111,watch,recovery,confidence-floor,raise-drag
m096,g096,proof depth,68,8,16,27,147,watch,negative,lane-boundary,lower-confidence
